fecha,agente_id,agente,tipo_agente,concepto_id,concepto,categoria,monto,energia_mwh,potencia_mw,precio_mwh,fuente,documento_fuente
2026-07-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,958679.7,43297.69,260.61,112.78,COES - Dataset Sintético,LIQ-202607-AGE003-CON002
2026-07-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,139983.64,12312.24,256.51,123.74,COES - Dataset Sintético,LIQ-202607-AGE003-CON003
2026-07-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,88173.19,38147.81,405.85,176.52,COES - Dataset Sintético,LIQ-202607-AGE003-CON004
2026-07-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,117781.51,12897.27,435.27,232.5,COES - Dataset Sintético,LIQ-202607-AGE003-CON005
2026-07-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,2181511.05,28187.63,89.03,193.77,COES - Dataset Sintético,LIQ-202607-AGE004-CON001
2026-07-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,442531.37,11327.53,195.62,122.17,COES - Dataset Sintético,LIQ-202607-AGE004-CON002
2026-07-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,212052.59,15598.46,389.19,242.19,COES - Dataset Sintético,LIQ-202607-AGE004-CON003
2026-07-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,107461.09,37529.71,55.15,191.13,COES - Dataset Sintético,LIQ-202607-AGE004-CON004
2026-07-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,106891.19,7795.59,103.2,132.16,COES - Dataset Sintético,LIQ-202607-AGE004-CON005
2026-07-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,1468727.78,27613.42,452.8,199.6,COES - Dataset Sintético,LIQ-202607-AGE005-CON001
2026-07-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,458101.11,10283.71,462.26,130.16,COES - Dataset Sintético,LIQ-202607-AGE005-CON002
2026-07-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,319648.72,14860.79,110.11,106.04,COES - Dataset Sintético,LIQ-202607-AGE005-CON003
2026-07-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,213184.75,32258.25,237.13,173.37,COES - Dataset Sintético,LIQ-202607-AGE005-CON004
2026-07-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,87886.85,29188.3,348.84,117.13,COES - Dataset Sintético,LIQ-202607-AGE005-CON005
2026-08-01,AGE001,Generadora Andina,Generador,CON001,Energía,Energía,2500000.0,38963.28,442.91,93.92,COES - Dataset Sintético,LIQ-202608-AGE001-CON001
2026-08-01,AGE001,Generadora Andina,Generador,CON002,Potencia,Potencia,630387.09,36669.48,85.15,175.91,COES - Dataset Sintético,LIQ-202608-AGE001-CON002
2026-08-01,AGE001,Generadora Andina,Generador,CON003,Peajes,Transmisión,126643.91,29644.22,277.47,177.36,COES - Dataset Sintético,LIQ-202608-AGE001-CON003
2026-08-01,AGE001,Generadora Andina,Generador,CON004,Servicios Complementarios,Servicios,92281.45,19765.29,284.15,99.76,COES - Dataset Sintético,LIQ-202608-AGE001-CON004
2026-08-01,AGE001,Generadora Andina,Generador,CON005,Otros Conceptos,Otros,49316.52,31241.65,90.92,166.76,COES - Dataset Sintético,LIQ-202608-AGE001-CON005
2026-08-01,AGE002,Energía del Pacífico,Generador,CON001,Energía,Energía,2160866.93,25404.45,280.96,157.66,COES - Dataset Sintético,LIQ-202608-AGE002-CON001
2026-08-01,AGE002,Energía del Pacífico,Generador,CON002,Potencia,Potencia,1100000.0,25807.02,413.11,202.96,COES - Dataset Sintético,LIQ-202608-AGE002-CON002
2026-08-01,AGE002,Energía del Pacífico,Generador,CON003,Peajes,Transmisión,237625.85,41740.4,385.61,178.31,COES - Dataset Sintético,LIQ-202608-AGE002-CON003
2026-08-01,AGE002,Energía del Pacífico,Generador,CON004,Servicios Complementarios,Servicios,59658.77,20503.8,78.69,249.0,COES - Dataset Sintético,LIQ-202608-AGE002-CON004
2026-08-01,AGE002,Energía del Pacífico,Generador,CON005,Otros Conceptos,Otros,136144.74,8105.86,470.2,85.39,COES - Dataset Sintético,LIQ-202608-AGE002-CON005
2026-08-01,AGE003,Comercializadora Nacional,Comercializador,CON001,Energía,Energía,1388755.08,39603.74,394.62,246.32,COES - Dataset Sintético,LIQ-202608-AGE003-CON001
2026-08-01,AGE003,Comercializadora Nacional,Comercializador,CON002,Potencia,Potencia,727801.66,23916.29,496.79,145.02,COES - Dataset Sintético,LIQ-202608-AGE003-CON002
2026-08-01,AGE003,Comercializadora Nacional,Comercializador,CON003,Peajes,Transmisión,423629.65,45804.53,219.04,196.06,COES - Dataset Sintético,LIQ-202608-AGE003-CON003
2026-08-01,AGE003,Comercializadora Nacional,Comercializador,CON004,Servicios Complementarios,Servicios,197741.74,29268.51,344.09,139.12,COES - Dataset Sintético,LIQ-202608-AGE003-CON004
2026-08-01,AGE003,Comercializadora Nacional,Comercializador,CON005,Otros Conceptos,Otros,45105.98,29176.63,287.98,203.74,COES - Dataset Sintético,LIQ-202608-AGE003-CON005
2026-08-01,AGE004,Empresa Eléctrica Norte,Generador,CON001,Energía,Energía,1178103.55,5156.3,60.23,130.72,COES - Dataset Sintético,LIQ-202608-AGE004-CON001
2026-08-01,AGE004,Empresa Eléctrica Norte,Generador,CON002,Potencia,Potencia,828535.04,29500.04,289.37,219.97,COES - Dataset Sintético,LIQ-202608-AGE004-CON002
2026-08-01,AGE004,Empresa Eléctrica Norte,Generador,CON003,Peajes,Transmisión,50000.0,20577.19,174.04,239.36,COES - Dataset Sintético,LIQ-202608-AGE004-CON003
2026-08-01,AGE004,Empresa Eléctrica Norte,Generador,CON004,Servicios Complementarios,Servicios,186607.06,10078.01,414.27,151.27,COES - Dataset Sintético,LIQ-202608-AGE004-CON004
2026-08-01,AGE004,Empresa Eléctrica Norte,Generador,CON005,Otros Conceptos,Otros,128694.24,44769.05,57.04,115.03,COES - Dataset Sintético,LIQ-202608-AGE004-CON005
2026-08-01,AGE005,Distribuidora Centro,Distribuidor,CON001,Energía,Energía,997702.63,6510.93,319.0,199.56,COES - Dataset Sintético,LIQ-202608-AGE005-CON001
2026-08-01,AGE005,Distribuidora Centro,Distribuidor,CON002,Potencia,Potencia,316747.61,38324.35,231.02,119.84,COES - Dataset Sintético,LIQ-202608-AGE005-CON002
2026-08-01,AGE005,Distribuidora Centro,Distribuidor,CON003,Peajes,Transmisión,185128.9,43867.86,75.4,165.66,COES - Dataset Sintético,LIQ-202608-AGE005-CON003
2026-08-01,AGE005,Distribuidora Centro,Distribuidor,CON004,Servicios Complementarios,Servicios,103130.8,41710.38,379.18,134.21,COES - Dataset Sintético,LIQ-202608-AGE005-CON004
2026-08-01,AGE005,Distribuidora Centro,Distribuidor,CON005,Otros Conceptos,Otros,90972.3,35263.94,194.3,131.3,COES - Dataset Sintético,LIQ-202608-AGE005-CON005
