proceso,emprcodi,pericodi,revision,publicacion_pericodi,componente,monto,origen
LVTA,EMPRESA_054,125,0,125,Valorización de Retiros,-7589808.413751,sintetico
LVTA,EMPRESA_054,125,0,125,Ingreso Tarifario y Rentas por Congestión,2351745.503374,sintetico
LVTA,EMPRESA_054,125,1,126,Valorización de Entregas,48861320.860781,sintetico
LVTA,EMPRESA_054,125,1,126,Valorización de Retiros,-9082505.401002,sintetico
LVTA,EMPRESA_054,125,1,126,Ingreso Tarifario y Rentas por Congestión,2178407.733221,sintetico
LVTA,EMPRESA_054,125,2,127,Valorización de Entregas,45384534.01079,sintetico
LVTA,EMPRESA_054,125,2,127,Valorización de Retiros,-5939561.503823,sintetico
LVTA,EMPRESA_054,125,2,127,Ingreso Tarifario y Rentas por Congestión,1632832.971634,sintetico
LVTA,EMPRESA_054,125,3,131,Valorización de Entregas,47086274.411287,sintetico
LVTA,EMPRESA_054,125,3,131,Valorización de Retiros,-8972921.395221,sintetico
LVTA,EMPRESA_054,125,3,131,Ingreso Tarifario y Rentas por Congestión,3161923.041633,sintetico
LVTA,EMPRESA_054,125,4,136,Valorización de Entregas,46414666.496253,sintetico
LVTA,EMPRESA_054,125,4,136,Valorización de Retiros,-8315032.237298,sintetico
LVTA,EMPRESA_054,125,4,136,Ingreso Tarifario y Rentas por Congestión,2905919.097745,sintetico
LVTA,EMPRESA_054,126,0,126,Valorización de Entregas,9511012.572839,sintetico
LVTA,EMPRESA_054,126,0,126,Valorización de Retiros,-2919358.808931,sintetico
LVTA,EMPRESA_054,126,0,126,Ingreso Tarifario y Rentas por Congestión,-52545.317509,sintetico
LVTA,EMPRESA_054,126,1,127,Valorización de Entregas,9459052.417422,sintetico
LVTA,EMPRESA_054,126,1,127,Valorización de Retiros,-2932130.813965,sintetico
LVTA,EMPRESA_054,126,1,127,Ingreso Tarifario y Rentas por Congestión,-147563.047457,sintetico
LVTA,EMPRESA_054,126,2,128,Valorización de Entregas,8747218.044077,sintetico
LVTA,EMPRESA_054,126,2,128,Valorización de Retiros,-2566128.348573,sintetico
LVTA,EMPRESA_054,126,2,128,Ingreso Tarifario y Rentas por Congestión,79491.036696,sintetico
LVTA,EMPRESA_054,126,3,133,Valorización de Entregas,8730664.052662,sintetico
LVTA,EMPRESA_054,126,3,133,Valorización de Retiros,-2609169.833039,sintetico
LVTA,EMPRESA_054,126,3,133,Ingreso Tarifario y Rentas por Congestión,125606.452578,sintetico
LVTA,EMPRESA_054,127,0,127,Valorización de Entregas,38533549.207855,sintetico
LVTA,EMPRESA_054,127,0,127,Valorización de Retiros,-16242420.539912,sintetico
LVTA,EMPRESA_054,127,0,127,Ingreso Tarifario y Rentas por Congestión,-454352.953343,sintetico
LVTA,EMPRESA_054,127,1,128,Valorización de Entregas,37790197.111539,sintetico
LVTA,EMPRESA_054,127,1,128,Valorización de Retiros,-15627924.683654,sintetico
LVTA,EMPRESA_054,127,1,128,Ingreso Tarifario y Rentas por Congestión,-557031.700285,sintetico
LVTA,EMPRESA_054,127,2,129,Valorización de Entregas,38701875.016449,sintetico
LVTA,EMPRESA_054,127,2,129,Valorización de Retiros,-14926899.073937,sintetico
LVTA,EMPRESA_054,127,2,129,Ingreso Tarifario y Rentas por Congestión,-1659988.781213,sintetico
LVTA,EMPRESA_054,127,3,134,Valorización de Entregas,37194965.218364,sintetico
LVTA,EMPRESA_054,127,3,134,Valorización de Retiros,-14388092.013309,sintetico
LVTA,EMPRESA_054,127,3,134,Ingreso Tarifario y Rentas por Congestión,-994298.995055,sintetico
LVTA,EMPRESA_054,128,0,128,Valorización de Entregas,29591213.962852,sintetico
LVTA,EMPRESA_054,128,0,128,Valorización de Retiros,-9139296.017009,sintetico
LVTA,EMPRESA_054,128,0,128,Ingreso Tarifario y Rentas por Congestión,-380681.901843,sintetico
LVTA,EMPRESA_054,128,1,129,Valorización de Entregas,30043428.661576,sintetico
LVTA,EMPRESA_054,128,1,129,Valorización de Retiros,-9418439.037446,sintetico
LVTA,EMPRESA_054,128,1,129,Ingreso Tarifario y Rentas por Congestión,-247572.442329,sintetico
LVTA,EMPRESA_054,128,2,130,Valorización de Entregas,30969401.668378,sintetico
LVTA,EMPRESA_054,128,2,130,Valorización de Retiros,-10520701.188384,sintetico
LVTA,EMPRESA_054,128,2,130,Ingreso Tarifario y Rentas por Congestión,410581.445306,sintetico
LVTA,EMPRESA_054,128,3,136,Valorización de Entregas,31896503.096921,sintetico
LVTA,EMPRESA_054,128,3,136,Valorización de Retiros,-10905770.97308,sintetico
LVTA,EMPRESA_054,128,3,136,Ingreso Tarifario y Rentas por Congestión,-4714.531741,sintetico
LVTA,EMPRESA_054,129,0,129,Valorización de Entregas,59438705.883674,sintetico
LVTA,EMPRESA_054,129,0,129,Valorización de Retiros,-22699053.27407,sintetico
LVTA,EMPRESA_054,129,0,129,Ingreso Tarifario y Rentas por Congestión,4942412.973297,sintetico
LVTA,EMPRESA_054,129,1,130,Valorización de Entregas,56601537.054438,sintetico
LVTA,EMPRESA_054,129,1,130,Valorización de Retiros,-21662609.515617,sintetico
LVTA,EMPRESA_054,129,1,130,Ingreso Tarifario y Rentas por Congestión,5507976.939478,sintetico
LVTA,EMPRESA_054,129,2,131,Valorización de Entregas,58229350.364666,sintetico
LVTA,EMPRESA_054,129,2,131,Valorización de Retiros,-20506405.221856,sintetico
LVTA,EMPRESA_054,129,2,131,Ingreso Tarifario y Rentas por Congestión,3803136.68689,sintetico
LVTA,EMPRESA_054,129,3,137,Valorización de Entregas,60901801.900625,sintetico
LVTA,EMPRESA_054,129,3,137,Valorización de Retiros,-24785791.21934,sintetico
LVTA,EMPRESA_054,129,3,137,Ingreso Tarifario y Rentas por Congestión,5647149.549915,sintetico
LVTA,EMPRESA_054,130,0,130,Valorización de Entregas,18606089.347192,sintetico
LVTA,EMPRESA_054,130,0,130,Valorización de Retiros,-2013219.565743,sintetico
LVTA,EMPRESA_054,130,0,130,Ingreso Tarifario y Rentas por Congestión,159004.330951,sintetico
LVTA,EMPRESA_054,130,1,131,Valorización de Entregas,19750933.172211,sintetico
LVTA,EMPRESA_054,130,1,131,Valorización de Retiros,-2841063.600051,sintetico
LVTA,EMPRESA_054,130,1,131,Ingreso Tarifario y Rentas por Congestión,66447.98304,sintetico
LVTA,EMPRESA_054,130,2,132,Valorización de Entregas,19718887.35596,sintetico
LVTA,EMPRESA_054,130,2,132,Valorización de Retiros,-2401808.45244,sintetico
LVTA,EMPRESA_054,130,2,132,Ingreso Tarifario y Rentas por Congestión,-197168.280321,sintetico
LVTA,EMPRESA_054,130,3,138,Valorización de Entregas,20015236.523736,sintetico
LVTA,EMPRESA_054,130,3,138,Valorización de Retiros,-2889688.812872,sintetico
LVTA,EMPRESA_054,130,3,138,Ingreso Tarifario y Rentas por Congestión,-119822.220365,sintetico
LVTA,EMPRESA_054,131,0,131,Valorización de Entregas,26195881.088341,sintetico
LVTA,EMPRESA_054,131,0,131,Valorización de Retiros,-9899621.22598,sintetico
LVTA,EMPRESA_054,131,0,131,Ingreso Tarifario y Rentas por Congestión,573169.513039,sintetico
LVTA,EMPRESA_054,131,1,132,Valorización de Entregas,27359059.643556,sintetico
LVTA,EMPRESA_054,131,1,132,Valorización de Retiros,-10695506.938662,sintetico
LVTA,EMPRESA_054,131,1,132,Ingreso Tarifario y Rentas por Congestión,804074.938807,sintetico
LVTA,EMPRESA_054,131,2,133,Valorización de Entregas,27331643.963932,sintetico
LVTA,EMPRESA_054,131,2,133,Valorización de Retiros,-10430266.959707,sintetico
LVTA,EMPRESA_054,131,2,133,Ingreso Tarifario y Rentas por Congestión,718766.055675,sintetico
LVTA,EMPRESA_054,131,3,138,Valorización de Entregas,26679487.579401,sintetico
LVTA,EMPRESA_054,131,3,138,Valorización de Retiros,-9533607.277607,sintetico
LVTA,EMPRESA_054,131,3,138,Ingreso Tarifario y Rentas por Congestión,332759.435006,sintetico
LVTA,EMPRESA_054,132,0,132,Valorización de Entregas,29548890.005788,sintetico
LVTA,EMPRESA_054,132,0,132,Valorización de Retiros,-14136557.067758,sintetico
LVTA,EMPRESA_054,132,0,132,Ingreso Tarifario y Rentas por Congestión,1168284.46367,sintetico
LVTA,EMPRESA_054,132,1,133,Valorización de Entregas,27727274.078472,sintetico
LVTA,EMPRESA_054,132,1,133,Valorización de Retiros,-13026062.842274,sintetico
LVTA,EMPRESA_054,132,1,133,Ingreso Tarifario y Rentas por Congestión,930077.162702,sintetico
LVTA,EMPRESA_054,132,2,134,Valorización de Entregas,27073586.731354,sintetico
LVTA,EMPRESA_054,132,2,134,Valorización de Retiros,-13052850.625677,sintetico
LVTA,EMPRESA_054,132,2,134,Ingreso Tarifario y Rentas por Congestión,1414122.805623,sintetico
LVTA,EMPRESA_054,132,3,139,Valorización de Entregas,26312880.844305,real
LVTA,EMPRESA_054,132,3,139,Valorización de Retiros,-12194534.912985,real
LVTA,EMPRESA_054,132,3,139,Ingreso Tarifario y Rentas por Congestión,1266354.17108,real
LVTA,EMPRESA_054,133,0,133,Valorización de Entregas,19463286.968844,sintetico
LVTA,EMPRESA_054,133,0,133,Valorización de Retiros,-5186006.913464,sintetico
LVTA,EMPRESA_054,133,0,133,Ingreso Tarifario y Rentas por Congestión,-1033329.68138,sintetico
LVTA,EMPRESA_054,133,1,134,Valorización de Entregas,17798134.251975,sintetico
LVTA,EMPRESA_054,133,1,134,Valorización de Retiros,-4603243.008671,sintetico
LVTA,EMPRESA_054,133,1,134,Ingreso Tarifario y Rentas por Congestión,-644565.301704,sintetico
LVTA,EMPRESA_054,133,2,135,Valorización de Entregas,18621049.116612,real
LVTA,EMPRESA_054,133,2,135,Valorización de Retiros,-5126445.002285,real
LVTA,EMPRESA_054,133,2,135,Ingreso Tarifario y Rentas por Congestión,-602106.967427,real
LVTA,EMPRESA_054,134,0,134,Valorización de Entregas,70402525.969764,sintetico
LVTA,EMPRESA_054,134,0,134,Valorización de Retiros,-11997967.811568,sintetico
LVTA,EMPRESA_054,134,0,134,Ingreso Tarifario y Rentas por Congestión,2811085.326504,sintetico
LVTA,EMPRESA_054,134,1,135,Valorización de Entregas,73511474.579887,real
LVTA,EMPRESA_054,134,1,135,Valorización de Retiros,-13460897.792143,real
LVTA,EMPRESA_054,134,1,135,Ingreso Tarifario y Rentas por Congestión,2939688.208156,real
LVTA,EMPRESA_054,135,0,135,Valorización de Entregas,23411907.090218,sintetico
LVTA,EMPRESA_054,135,0,135,Valorización de Retiros,-7340936.132672,sintetico
LVTA,EMPRESA_054,135,0,135,Ingreso Tarifario y Rentas por Congestión,-371467.821647,sintetico
LVTA,EMPRESA_054,135,1,136,Valorización de Entregas,23185530.61978,sintetico
LVTA,EMPRESA_054,135,1,136,Valorización de Retiros,-7950878.434245,sintetico
LVTA,EMPRESA_054,135,1,136,Ingreso Tarifario y Rentas por Congestión,157761.970165,sintetico
LVTA,EMPRESA_054,135,2,137,Valorización de Entregas,22669076.846773,real
LVTA,EMPRESA_054,135,2,137,Valorización de Retiros,-7535139.486737,real
LVTA,EMPRESA_054,135,2,137,Ingreso Tarifario y Rentas por Congestión,156973.354164,real
LVTA,EMPRESA_054,136,0,136,Valorización de Entregas,49598741.840577,sintetico
LVTA,EMPRESA_054,136,0,136,Valorización de Retiros,-8070367.510865,sintetico
LVTA,EMPRESA_054,136,0,136,Ingreso Tarifario y Rentas por Congestión,2475482.908988,sintetico
LVTA,EMPRESA_054,136,1,137,Valorización de Entregas,48936377.530876,real
LVTA,EMPRESA_054,136,1,137,Valorización de Retiros,-9534722.06265,real
LVTA,EMPRESA_054,136,1,137,Ingreso Tarifario y Rentas por Congestión,2350459.156974,real
LVTA,EMPRESA_054,137,0,137,Valorización de Entregas,13577686.34804,sintetico
LVTA,EMPRESA_054,137,0,137,Valorización de Retiros,-4425407.105433,sintetico
LVTA,EMPRESA_054,137,0,137,Ingreso Tarifario y Rentas por Congestión,524058.871893,sintetico
LVTA,EMPRESA_054,137,1,138,Valorización de Entregas,13284857.094181,real
LVTA,EMPRESA_054,137,1,138,Valorización de Retiros,-3915304.436286,real
LVTA,EMPRESA_054,137,1,138,Ingreso Tarifario y Rentas por Congestión,131376.539205,real
LVTA,EMPRESA_054,138,0,138,Valorización de Entregas,2279021.471535,sintetico
LVTA,EMPRESA_054,138,0,138,Valorización de Retiros,-5552382.213357,sintetico
LVTA,EMPRESA_054,138,0,138,Ingreso Tarifario y Rentas por Congestión,88970.363322,sintetico
LVTA,EMPRESA_054,138,1,139,Valorización de Entregas,2234148.583435,real
LVTA,EMPRESA_054,138,1,139,Valorización de Retiros,-5754912.930707,real
LVTA,EMPRESA_054,138,1,139,Ingreso Tarifario y Rentas por Congestión,161142.974272,real
LVTA,EMPRESA_054,139,0,139,Valorización de Entregas,547309.132513,real
LVTA,EMPRESA_054,139,0,139,Valorización de Retiros,-4332686.931266,real
LVTA,EMPRESA_054,139,0,139,Ingreso Tarifario y Rentas por Congestión,309831.848853,real
LVTA,EMPRESA_055,120,0,120,Valorización de Entregas,15009010.137149,sintetico
LVTA,EMPRESA_055,120,0,120,Valorización de Retiros,-4830699.022299,sintetico
LVTA,EMPRESA_055,120,0,120,Ingreso Tarifario y Rentas por Congestión,20323.97965,sintetico
LVTA,EMPRESA_055,120,1,121,Valorización de Entregas,15031791.138264,sintetico
LVTA,EMPRESA_055,120,1,121,Valorización de Retiros,-4629303.502472,sintetico
LVTA,EMPRESA_055,120,1,121,Ingreso Tarifario y Rentas por Congestión,-545027.320592,sintetico
LVTA,EMPRESA_055,120,2,122,Valorización de Entregas,14672554.790988,sintetico
LVTA,EMPRESA_055,120,2,122,Valorización de Retiros,-4361546.734231,sintetico
LVTA,EMPRESA_055,120,2,122,Ingreso Tarifario y Rentas por Congestión,-273995.967057,sintetico
LVTA,EMPRESA_055,120,3,123,Valorización de Entregas,15000875.038451,sintetico
LVTA,EMPRESA_055,120,3,123,Valorización de Retiros,-4678676.907579,sintetico
LVTA,EMPRESA_055,120,3,123,Ingreso Tarifario y Rentas por Congestión,-248822.115972,sintetico
LVTA,EMPRESA_055,120,4,125,Valorización de Entregas,14813269.285679,sintetico
LVTA,EMPRESA_055,120,4,125,Valorización de Retiros,-4491962.771937,sintetico
LVTA,EMPRESA_055,120,4,125,Ingreso Tarifario y Rentas por Congestión,-206236.705841,sintetico
LVTA,EMPRESA_055,121,0,121,Valorización de Entregas,1709679.154825,sintetico
LVTA,EMPRESA_055,121,0,121,Valorización de Retiros,-550622.268097,sintetico
LVTA,EMPRESA_055,121,0,121,Ingreso Tarifario y Rentas por Congestión,45111.286572,sintetico
LVTA,EMPRESA_055,121,1,122,Valorización de Entregas,1716322.015306,sintetico
LVTA,EMPRESA_055,121,1,122,Valorización de Retiros,-457646.72658,sintetico
LVTA,EMPRESA_055,121,1,122,Ingreso Tarifario y Rentas por Congestión,-4649.163826,sintetico
LVTA,EMPRESA_055,121,2,123,Valorización de Entregas,1656983.64679,sintetico
LVTA,EMPRESA_055,121,2,123,Valorización de Retiros,-442544.405756,sintetico
LVTA,EMPRESA_055,121,2,123,Ingreso Tarifario y Rentas por Congestión,5690.390266,sintetico
LVTA,EMPRESA_055,121,3,124,Valorización de Entregas,1702984.47054,sintetico
LVTA,EMPRESA_055,121,3,124,Valorización de Retiros,-541517.014062,sintetico
LVTA,EMPRESA_055,121,3,124,Ingreso Tarifario y Rentas por Congestión,41953.908622,sintetico
LVTA,EMPRESA_055,121,4,127,Valorización de Entregas,1695990.123389,sintetico
LVTA,EMPRESA_055,121,4,127,Valorización de Retiros,-504009.092957,sintetico
LVTA,EMPRESA_055,121,4,127,Ingreso Tarifario y Rentas por Congestión,3049.974668,sintetico
LVTA,EMPRESA_055,122,0,122,Valorización de Entregas,46255225.667946,sintetico
LVTA,EMPRESA_055,122,0,122,Valorización de Retiros,-14507618.664003,sintetico
LVTA,EMPRESA_055,122,0,122,Ingreso Tarifario y Rentas por Congestión,-1485652.171343,sintetico
LVTA,EMPRESA_055,122,1,123,Valorización de Entregas,48139352.631063,sintetico
LVTA,EMPRESA_055,122,1,123,Valorización de Retiros,-16404167.980081,sintetico
LVTA,EMPRESA_055,122,1,123,Ingreso Tarifario y Rentas por Congestión,-886701.759481,sintetico
LVTA,EMPRESA_055,122,2,124,Valorización de Entregas,48888142.45534,sintetico
LVTA,EMPRESA_055,122,2,124,Valorización de Retiros,-15420593.467099,sintetico
LVTA,EMPRESA_055,122,2,124,Ingreso Tarifario y Rentas por Congestión,-2356125.992341,sintetico
LVTA,EMPRESA_055,122,3,126,Valorización de Entregas,45911901.500159,sintetico
LVTA,EMPRESA_055,122,3,126,Valorización de Retiros,-14257187.569757,sintetico
LVTA,EMPRESA_055,122,3,126,Ingreso Tarifario y Rentas por Congestión,-759017.300602,sintetico
LVTA,EMPRESA_055,122,4,129,Valorización de Entregas,46776342.138119,sintetico
LVTA,EMPRESA_055,122,4,129,Valorización de Retiros,-14902370.693367,sintetico
LVTA,EMPRESA_055,122,4,129,Ingreso Tarifario y Rentas por Congestión,-1060824.866952,sintetico
LVTA,EMPRESA_055,123,0,123,Valorización de Entregas,13547921.046301,sintetico
LVTA,EMPRESA_055,123,0,123,Valorización de Retiros,-3357831.787005,sintetico
LVTA,EMPRESA_055,123,0,123,Ingreso Tarifario y Rentas por Congestión,-180234.204397,sintetico
LVTA,EMPRESA_055,123,1,124,Valorización de Entregas,13618413.373809,sintetico
LVTA,EMPRESA_055,123,1,124,Valorización de Retiros,-3443328.07716,sintetico
LVTA,EMPRESA_055,123,1,124,Ingreso Tarifario y Rentas por Congestión,208160.443351,sintetico
LVTA,EMPRESA_055,123,2,125,Valorización de Entregas,14001164.103831,sintetico
LVTA,EMPRESA_055,123,2,125,Valorización de Retiros,-3396801.832139,sintetico
LVTA,EMPRESA_055,123,2,125,Ingreso Tarifario y Rentas por Congestión,-66843.707893,sintetico
LVTA,EMPRESA_055,123,3,128,Valorización de Entregas,14066385.066108,sintetico
LVTA,EMPRESA_055,123,3,128,Valorización de Retiros,-3803335.223488,sintetico
LVTA,EMPRESA_055,123,3,128,Ingreso Tarifario y Rentas por Congestión,140121.722981,sintetico
LVTA,EMPRESA_055,123,4,132,Valorización de Entregas,13887208.225587,sintetico
LVTA,EMPRESA_055,123,4,132,Valorización de Retiros,-3433712.459911,sintetico
LVTA,EMPRESA_055,123,4,132,Ingreso Tarifario y Rentas por Congestión,-114887.395976,sintetico
LVTA,EMPRESA_055,124,0,124,Valorización de Entregas,7936209.936801,sintetico
LVTA,EMPRESA_055,124,0,124,Valorización de Retiros,-1216777.683093,sintetico
LVTA,EMPRESA_055,124,0,124,Ingreso Tarifario y Rentas por Congestión,10596.094093,sintetico
LVTA,EMPRESA_055,124,1,125,Valorización de Entregas,8255246.659575,sintetico
LVTA,EMPRESA_055,124,1,125,Valorización de Retiros,-1607805.205686,sintetico
LVTA,EMPRESA_055,124,1,125,Ingreso Tarifario y Rentas por Congestión,196599.76571,sintetico
LVTA,EMPRESA_055,124,2,126,Valorización de Entregas,8308144.31417,sintetico
LVTA,EMPRESA_055,124,2,126,Valorización de Retiros,-1382458.796286,sintetico
LVTA,EMPRESA_055,124,2,126,Ingreso Tarifario y Rentas por Congestión,97947.092116,sintetico
LVTA,EMPRESA_055,124,3,130,Valorización de Entregas,8277472.823293,sintetico
LVTA,EMPRESA_055,124,3,130,Valorización de Retiros,-1427041.65252,sintetico
LVTA,EMPRESA_055,124,3,130,Ingreso Tarifario y Rentas por Congestión,116936.006628,sintetico
LVTA,EMPRESA_055,124,4,135,Valorización de Entregas,8323653.965324,sintetico
LVTA,EMPRESA_055,124,4,135,Valorización de Retiros,-1432628.44775,sintetico
LVTA,EMPRESA_055,124,4,135,Ingreso Tarifario y Rentas por Congestión,56614.075226,sintetico
LVTA,EMPRESA_055,125,0,125,Valorización de Entregas,35919654.22614,sintetico
LVTA,EMPRESA_055,125,0,125,Valorización de Retiros,-6915741.57787,sintetico
LVTA,EMPRESA_055,125,0,125,Ingreso Tarifario y Rentas por Congestión,-246350.76577,sintetico
LVTA,EMPRESA_055,125,1,126,Valorización de Entregas,38128913.50308,sintetico
LVTA,EMPRESA_055,125,1,126,Valorización de Retiros,-6742659.379447,sintetico
LVTA,EMPRESA_055,125,1,126,Ingreso Tarifario y Rentas por Congestión,-1131094.962733,sintetico
LVTA,EMPRESA_055,125,2,127,Valorización de Entregas,37412214.083603,sintetico
LVTA,EMPRESA_055,125,2,127,Valorización de Retiros,-7364199.051233,sintetico
LVTA,EMPRESA_055,125,2,127,Ingreso Tarifario y Rentas por Congestión,-503703.65487,sintetico
LVTA,EMPRESA_055,125,3,131,Valorización de Entregas,37109182.674749,sintetico
LVTA,EMPRESA_055,125,3,131,Valorización de Retiros,-6899449.022263,sintetico
LVTA,EMPRESA_055,125,3,131,Ingreso Tarifario y Rentas por Congestión,-490647.918386,sintetico
LVTA,EMPRESA_055,125,4,136,Valorización de Entregas,37684116.141379,sintetico
LVTA,EMPRESA_055,125,4,136,Valorización de Retiros,-7382651.13304,sintetico
LVTA,EMPRESA_055,125,4,136,Ingreso Tarifario y Rentas por Congestión,-518595.591039,sintetico
LVTA,EMPRESA_055,126,0,126,Valorización de Entregas,16322872.892842,sintetico
LVTA,EMPRESA_055,126,0,126,Valorización de Retiros,-3495297.854091,sintetico
LVTA,EMPRESA_055,126,0,126,Ingreso Tarifario y Rentas por Congestión,820350.988249,sintetico
LVTA,EMPRESA_055,126,1,127,Valorización de Entregas,16502891.927078,sintetico
LVTA,EMPRESA_055,126,1,127,Valorización de Retiros,-3844534.365875,sintetico
LVTA,EMPRESA_055,126,1,127,Ingreso Tarifario y Rentas por Congestión,666635.170097,sintetico
LVTA,EMPRESA_055,126,2,128,Valorización de Entregas,16130743.235145,sintetico
LVTA,EMPRESA_055,126,2,128,Valorización de Retiros,-3788713.741647,sintetico
LVTA,EMPRESA_055,126,2,128,Ingreso Tarifario y Rentas por Congestión,870687.479901,sintetico
LVTA,EMPRESA_055,126,3,133,Valorización de Entregas,15971947.254493,sintetico
LVTA,EMPRESA_055,126,3,133,Valorización de Retiros,-3507099.669964,sintetico
LVTA,EMPRESA_055,126,3,133,Ingreso Tarifario y Rentas por Congestión,708341.369671,sintetico
LVTA,EMPRESA_055,127,0,127,Valorización de Entregas,10163631.530236,sintetico
LVTA,EMPRESA_055,127,0,127,Valorización de Retiros,-5320032.104352,sintetico
LVTA,EMPRESA_055,127,0,127,Ingreso Tarifario y Rentas por Congestión,935206.307815,sintetico
LVTA,EMPRESA_055,127,1,128,Valorización de Entregas,10375736.667171,sintetico
LVTA,EMPRESA_055,127,1,128,Valorización de Retiros,-5078211.053243,sintetico
LVTA,EMPRESA_055,127,1,128,Ingreso Tarifario y Rentas por Congestión,590517.992972,sintetico
LVTA,EMPRESA_055,127,2,129,Valorización de Entregas,10123075.667838,sintetico
LVTA,EMPRESA_055,127,2,129,Valorización de Retiros,-5103448.40346,sintetico
LVTA,EMPRESA_055,127,2,129,Ingreso Tarifario y Rentas por Congestión,812570.350922,sintetico
LVTA,EMPRESA_055,127,3,134,Valorización de Entregas,9848808.067888,sintetico
LVTA,EMPRESA_055,127,3,134,Valorización de Retiros,-4943557.91102,sintetico
LVTA,EMPRESA_055,127,3,134,Ingreso Tarifario y Rentas por Congestión,866658.639232,sintetico
LVTA,EMPRESA_055,128,0,128,Valorización de Entregas,37781864.059427,sintetico
LVTA,EMPRESA_055,128,0,128,Valorización de Retiros,-10083254.904907,sintetico
LVTA,EMPRESA_055,128,0,128,Ingreso Tarifario y Rentas por Congestión,-355099.23702,sintetico
LVTA,EMPRESA_055,128,1,129,Valorización de Entregas,39169358.64678,sintetico
LVTA,EMPRESA_055,128,1,129,Valorización de Retiros,-10856948.797277,sintetico
LVTA,EMPRESA_055,128,1,129,Ingreso Tarifario y Rentas por Congestión,-358374.028403,sintetico
LVTA,EMPRESA_055,128,2,130,Valorización de Entregas,38875876.814003,sintetico
LVTA,EMPRESA_055,128,2,130,Valorización de Retiros,-10048241.176792,sintetico
LVTA,EMPRESA_055,128,2,130,Ingreso Tarifario y Rentas por Congestión,-1517775.154211,sintetico
LVTA,EMPRESA_055,128,3,136,Valorización de Entregas,39093012.757117,sintetico
LVTA,EMPRESA_055,128,3,136,Valorización de Retiros,-9981736.47205,sintetico
LVTA,EMPRESA_055,128,3,136,Ingreso Tarifario y Rentas por Congestión,-1454236.256267,sintetico
LVTA,EMPRESA_055,129,0,129,Valorización de Entregas,35958869.508446,sintetico
LVTA,EMPRESA_055,129,0,129,Valorización de Retiros,-17666929.844511,sintetico
LVTA,EMPRESA_055,129,0,129,Ingreso Tarifario y Rentas por Congestión,2591126.195665,sintetico
LVTA,EMPRESA_055,129,1,130,Valorización de Entregas,35546921.403481,sintetico
LVTA,EMPRESA_055,129,1,130,Valorización de Retiros,-17027390.197467,sintetico
LVTA,EMPRESA_055,129,1,130,Ingreso Tarifario y Rentas por Congestión,2061406.540485,sintetico
LVTA,EMPRESA_055,129,2,131,Valorización de Entregas,36234750.174361,sintetico
LVTA,EMPRESA_055,129,2,131,Valorización de Retiros,-17970572.759129,sintetico
LVTA,EMPRESA_055,129,2,131,Ingreso Tarifario y Rentas por Congestión,2000336.564868,sintetico
LVTA,EMPRESA_055,129,3,137,Valorización de Entregas,34798651.39447,sintetico
LVTA,EMPRESA_055,129,3,137,Valorización de Retiros,-16361784.222936,sintetico
LVTA,EMPRESA_055,129,3,137,Ingreso Tarifario y Rentas por Congestión,2121453.411666,sintetico
LVTA,EMPRESA_055,130,0,130,Valorización de Entregas,7153066.656048,sintetico
LVTA,EMPRESA_055,130,0,130,Valorización de Retiros,-1096891.697285,sintetico
LVTA,EMPRESA_055,130,0,130,Ingreso Tarifario y Rentas por Congestión,257435.938836,sintetico
LVTA,EMPRESA_055,130,1,131,Valorización de Entregas,7489814.452636,sintetico
LVTA,EMPRESA_055,130,1,131,Valorización de Retiros,-1294776.222122,sintetico
LVTA,EMPRESA_055,130,1,131,Ingreso Tarifario y Rentas por Congestión,304292.459886,sintetico
LVTA,EMPRESA_055,130,2,132,Valorización de Entregas,7267920.830686,sintetico
LVTA,EMPRESA_055,130,2,132,Valorización de Retiros,-1119315.509565,sintetico
LVTA,EMPRESA_055,130,2,132,Ingreso Tarifario y Rentas por Congestión,193567.472079,sintetico
LVTA,EMPRESA_055,130,3,138,Valorización de Entregas,7210727.03103,sintetico
LVTA,EMPRESA_055,130,3,138,Valorización de Retiros,-1056642.858335,sintetico
LVTA,EMPRESA_055,130,3,138,Ingreso Tarifario y Rentas por Congestión,149698.101504,sintetico
LVTA,EMPRESA_055,131,0,131,Valorización de Entregas,20654254.593457,sintetico
LVTA,EMPRESA_055,131,0,131,Valorización de Retiros,-9413235.320725,sintetico
LVTA,EMPRESA_055,131,0,131,Ingreso Tarifario y Rentas por Congestión,131191.859068,sintetico
LVTA,EMPRESA_055,131,1,132,Valorización de Entregas,19293829.831655,sintetico
LVTA,EMPRESA_055,131,1,132,Valorización de Retiros,-9165988.185154,sintetico
LVTA,EMPRESA_055,131,1,132,Ingreso Tarifario y Rentas por Congestión,934597.4928,sintetico
LVTA,EMPRESA_055,131,2,133,Valorización de Entregas,19961096.47878,sintetico
LVTA,EMPRESA_055,131,2,133,Valorización de Retiros,-9381621.214563,sintetico
LVTA,EMPRESA_055,131,2,133,Ingreso Tarifario y Rentas por Congestión,540832.681684,sintetico
LVTA,EMPRESA_055,131,3,138,Valorización de Entregas,20528629.424856,sintetico
LVTA,EMPRESA_055,131,3,138,Valorización de Retiros,-9770785.732899,sintetico
LVTA,EMPRESA_055,131,3,138,Ingreso Tarifario y Rentas por Congestión,515167.327843,sintetico
LVTA,EMPRESA_055,132,0,132,Valorización de Entregas,3318366.31747,sintetico
